time,x_numeric,x_analytic,velocity
5.589999999999999858e+00,2.004014791922215447e-02,2.004015536201266684e-02,1.673513594264274262e-01
5.600000000000000533e+00,2.170169791275244550e-02,2.170170523222007472e-02,1.649317555204179164e-01
5.610000000000000320e+00,2.333824992358713574e-02,2.333825711219259663e-02,1.623522327852529590e-01
5.620000000000000107e+00,2.494821911744348961e-02,2.494822616776811233e-02,1.596156874691055938e-01
5.629999999999999893e+00,2.653005038057815873e-02,2.653005728533145216e-02,1.567251668860300817e-01
5.639999999999999680e+00,2.808221981383569182e-02,2.808222656586291735e-02,1.536838660701170534e-01
5.650000000000000355e+00,2.960323619253112451e-02,2.960324278482092536e-02,1.504951242887735408e-01
5.660000000000000142e+00,3.109164239077664288e-02,3.109164881646791709e-02,1.471624214188922697e-01
5.669999999999999929e+00,3.254601676890055140e-02,3.254602302129010888e-02,1.436893741898041532e-01
5.679999999999999716e+00,3.396497452264636563e-02,3.396498059519582891e-02,1.400797322970331327e-01
5.690000000000000391e+00,3.534716899288069258e-02,3.534717487922351548e-02,1.363373743909933600e-01
5.700000000000000178e+00,3.669129293458046198e-02,3.669129862852820584e-02,1.324663039448858159e-01
5.709999999999999964e+00,3.799607974391328719e-02,3.799608523946274019e-02,1.284706450061631477e-01
5.719999999999999751e+00,3.926030464226892142e-02,3.926030993360791338e-02,1.243546378360394500e-01
5.730000000000000426e+00,4.048278581614508237e-02,4.048279089765920158e-02,1.201226344416242153e-01
5.740000000000000213e+00,4.166238551183719385e-02,4.166239037811526186e-02,1.157790940053583378e-01
5.750000000000000000e+00,4.279801108392881914e-02,4.279801572976904556e-02,1.113285782165226723e-01
5.759999999999999787e+00,4.388861599662776530e-02,4.388862041704321565e-02,1.067757465096784431e-01
5.770000000000000462e+00,4.493320077704181931e-02,4.493320496726588981e-02,1.021253512149818132e-01
5.780000000000000249e+00,4.593081391953787729e-02,4.593081787502908964e-02,9.738223262539301428e-02
5.790000000000000036e+00,4.688055274037882664e-02,4.688055645682612238e-02,9.255131398587373992e-02
5.799999999999999822e+00,4.778156418188383991e-02,4.778156765521117399e-02,8.763759640973384224e-02
5.810000000000000497e+00,4.863304556540960777e-02,4.863304879178049350e-02,8.264615372735115151e-02
5.820000000000000284e+00,4.943424529250263488e-02,4.943424826832406443e-02,7.758212727254523711e-02
5.830000000000000071e+00,5.018446349362572223e-02,5.018446621555250342e-02,7.245072061193762181e-02
5.839999999999999858e+00,5.088305262391538270e-02,5.088305508885373335e-02,6.725719422267728564e-02
5.850000000000000533e+00,5.152941800548092172e-02,5.152942021059200156e-02,6.200686012395122820e-02
5.860000000000000320e+00,5.212301831581023920e-02,5.212302025851324461e-02,5.670507646773497584e-02
5.870000000000000107e+00,5.266336602190221233e-02,5.266336769987750577e-02,5.135724209426796583e-02
5.879999999999999893e+00,5.315002775980036398e-02,5.315002917099213853e-02,4.596879105776287278e-02
5.889999999999999680e+00,5.358262465925785201e-02,5.358262580187656693e-02,4.054518712787673340e-02
5.900000000000000355e+00,5.396083261331904857e-02,5.396083348584364281e-02,3.509191827248486079e-02
5.910000000000000142e+00,5.428438249265849641e-02,5.428438309383815108e-02,2.961449112730613759e-02
5.919999999999999929e+00,5.455306030457349187e-02,5.455306063342944128e-02,2.411842545793041470e-02
5.929999999999999716e+00,5.476670729658209003e-02,5.476670735240889848e-02,1.860924861979509556e-02
5.940000000000000391e+00,5.492522000463367915e-02,5.492521978700030255e-02,1.309249002164907666e-02
5.950000000000000178e+00,5.502855024599467154e-02,5.502854975474531091e-02,7.573675598027605933e-03
5.959999999999999964e+00,5.507670505692693896e-02,5.507670429218149838e-02,2.058322296241589001e-03
5.969999999999999751e+00,5.506974657533154210e-02,5.506974553748593404e-02,-3.448067416640598730e-03
5.980000000000000426e+00,5.500779186858494041e-02,5.500779055831102327e-02,-8.940011021371679911e-03
5.990000000000000213e+00,5.489101270684920708e-02,5.489101112509443825e-02,-1.441205138325359590e-02
6.000000000000000000e+00,5.471963528219159212e-02,5.471963343017847980e-02,-1.985876215264595346e-02
6.009999999999999787e+00,5.449393987390228900e-02,5.449393775312744853e-02,-2.527475312393253487e-02
6.020000000000000462e+00,5.421426046045222519e-02,5.421425807268522717e-02,-3.065467554767568187e-02
6.030000000000000249e+00,5.388098427858514783e-02,5.388098162586716505e-02,-3.599322739074570232e-02
6.040000000000000036e+00,5.349455133008997748e-02,5.349454841473191141e-02,-4.128515853927477303e-02
6.049999999999999822e+00,5.305545383685076472e-02,5.305545066143138588e-02,-4.652527593935230910e-02
6.060000000000000497e+00,5.256423564482184257e-02,5.256423221218536890e-02,-5.170844867045102516e-02
6.070000000000000284e+00,5.202149157762569337e-02,5.202148789087944480e-02,-5.682961294665014873e-02
6.080000000000000071e+00,5.142786674051984253e-02,5.142786280303124347e-02,-6.188377704080427755e-02
6.089999999999999858e+00,5.078405577552719957e-02,5.078405159092078125e-02,-6.686602612689297731e-02
6.100000000000000533e+00,5.009080206857156187e-02,5.009079764072548596e-02,-7.177152703587745541e-02
6.110000000000000320e+00,4.934889690950607782e-02,4.934889224254879886e-02,-7.659553292048650042e-02
6.120000000000000107e+00,4.855917860596793700e-02,4.855917370427403901e-02,-8.133338782445380388e-02
6.129999999999999893e+00,4.772253155203669273e-02,4.772252642022293406e-02,-8.598053115183337813e-02
6.140000000000000568e+00,4.683988525271686604e-02,4.683987989563757892e-02,-9.053250203212814817e-02
6.150000000000000355e+00,4.591221330530751571e-02,4.591220772805035960e-02,-9.498494357707958080e-02
6.160000000000000142e+00,4.494053233876250941e-02,4.494052654664328766e-02,-9.933360702508249596e-02
6.169999999999999929e+00,4.392590091218485232e-02,4.392589491074250230e-02,-1.035743557693098310e-01
6.179999999999999716e+00,4.286941837363711372e-02,4.286941216862821119e-02,-1.077031692657557660e-01
6.190000000000000391e+00,4.177222368048709444e-02,4.177221727788068412e-02,-1.117161468175334738e-01
6.200000000000000178e+00,4.063549418254405743e-02,4.063548758851538018e-02,-1.156095112318943630e-01
6.209999999999999964e+00,3.946044436927538535e-02,3.946043759020033403e-02,-1.193796123465702963e-01
6.219999999999999751e+00,3.824832458242681532e-02,3.824831762487534287e-02,-1.230229304221770736e-01
6.230000000000000426e+00,3.700041969540140974e-02,3.700041256613113144e-02,-1.265360793975583431e-01
6.240000000000000213e+00,3.571804776078287003e-02,3.571804046673279776e-02,-1.299158100050916698e-01
6.250000000000000000e+00,3.440255862741782578e-02,3.440255117570121396e-02,-1.331590127431249160e-01
6.259999999999999787e+00,3.305533252849935516e-02,3.305532492639674108e-02,-1.362627207028589138e-01
6.270000000000000462e+00,3.167777864212006217e-02,3.167777089707202176e-02,-1.392241122471436776e-01
6.280000000000000249e+00,3.027133362578762060e-02,3.027132574538783649e-02,-1.420405135388078111e-01
6.290000000000000036e+00,2.883746012641867640e-02,2.883745211840598593e-02,-1.447094009162965544e-01
6.299999999999999822e+00,2.737764526734852086e-02,2.737763713959938394e-02,-1.472284031145500716e-01
6.310000000000000497e+00,2.589339911391378563e-02,2.589339087443430498e-02,-1.495953033292130585e-01
6.320000000000000284e+00,2.438625311918376365e-02,2.438624477610224286e-02,-1.518080411224264625e-01
6.330000000000000071e+00,2.285775855143256513e-02,2.285775011299090095e-02,-1.538647141686142472e-01
6.339999999999999858e+00,2.130948490495943384e-02,2.130947637950507401e-02,-1.557635798388410653e-01
6.350000000000000533e+00,1.974301829587796903e-02,1.974300969185540863e-02,-1.575030566224804307e-01
6.360000000000000320e+00,1.815995984450671785e-02,1.815995117044959598e-02,-1.590817253850986823e-01
6.370000000000000107e+00,1.656192404600381404e-02,1.656191531052582031e-02,-1.604983304616252049e-01
6.379999999999999893e+00,1.495053713089671693e-02,1.495052834268317116e-02,-1.617517805840461564e-01
6.390000000000000568e+00,1.332743541716495742e-02,1.332742658496390009e-02,-1.628411496430255123e-01
6.400000000000000355e+00,1.169426365553888694e-02,1.169425478815284448e-02,-1.637656772830245466e-01
6.410000000000000142e+00,1.005267336968090897e-02,1.005266447595749846e-02,-1.645247693306579606e-01
6.419999999999999929e+00,8.404321192917419206e-03,8.404312281740629678e-03,-1.651179980561918448e-01
6.429999999999999716e+00,6.750867203189833687e-03,6.750858283470888462e-03,-1.655451022682556950e-01
6.440000000000000391e+00,5.093973257891499726e-03,5.093964338560420455e-03,-1.658059872420072356e-01
6.450000000000000178e+00,3.435301330254074068e-03,3.435292420249938094e-03,-1.659007244811542547e-01
6.459999999999999964e+00,1.776511848942098409e-03,1.776502957204734645e-03,-1.658295513144035782e-01
6.469999999999999751e+00,1.192620425079550257e-04,1.192531779683496975e-04,-1.655928703270706792e-01
6.480000000000000426e+00,-1.534795709648744321e-03,-1.534804538077496044e-03,-1.651912486287472892e-01
6.490000000000000213e+00,-3.184015518183083791e-03,-3.184024301614252813e-03,-1.646254169580860516e-01
6.500000000000000000e+00,-4.826759614945215320e-03,-4.826768344528015002e-03,-1.638962686259219093e-01
6.509999999999999787e+00,-6.461399972749306067e-03,-6.461408639677694576e-03,-1.630048582981088734e-01
6.520000000000000462e+00,-8.086319912175768745e-03,-8.086328507697590831e-03,-1.619524006196085275e-01
6.530000000000000249e+00,-9.699915693827615079e-03,-9.699924209252953899e-03,-1.607402686815214699e-01
6.540000000000000036e+00,-1.130059809447946963e-02,-1.130060652119005589e-02,-1.593699923329072177e-01
6.549999999999999822e+00,-1.288679396557697310e-02,-1.288680229503479102e-02,-1.578432563393886989e-01
6.560000000000000497e+00,-1.445694777256504270e-02,-1.445695599632121353e-02,-1.561618983906870872e-01
6.570000000000000284e+00,-1.600952311354561161e-02,-1.600953122324851388e-02,-1.543279069593790076e-01
6.580000000000000071e+00,-1.754300421578914790e-02,-1.754301220319348653e-02,-1.523434190133123867e-01
6.589999999999999858e+00,-1.905589740864931797e-02,-1.905590526562438852e-02,-1.502107175842582465e-01
6.600000000000000533e+00,-2.054673257145658155e-02,-2.054674028999477556e-02,-1.479322291955147139e-01
6.610000000000000320e+00,-2.201406455499444609e-02,-2.201407212721896711e-02,-1.455105211513143815e-01
6.620000000000000107e+00,-2.345647457519116699e-02,-2.345648199336463832e-02,-1.429482986910189934e-01
6.629999999999999893e+00,-2.487257157769024590e-02,-2.487257883422250293e-02,-1.402484020112141350e-01
6.640000000000000568e+00,-2.626099357199484716e-02,-2.626100065945088241e-02,-1.374138031589428044e-01
6.650000000000000355e+00,-2.762040893391416035e-02,-2.762041584502137465e-02,-1.344476027994384593e-01
6.660000000000000142e+00,-2.894951767507407403e-02,-2.894952440273021801e-02,-1.313530268618372798e-01
6.669999999999999929e+00,-3.024705267828977848e-02,-3.024705921557031135e-02,-1.281334230664639973e-01
6.679999999999999716e+00,-3.151178089763449069e-02,-3.151178723779928664e-02,-1.247922573373967947e-01
6.690000000000000391e+00,-3.274250452207608242e-02,-3.274251065857703563e-02,-1.213331101041242449e-01
6.700000000000000178e+00,-3.393806210159198977e-02,-3.393806802807921436e-02,-1.177596724962099994e-01
6.709999999999999964e+00,-3.509732963471252215e-02,-3.509733534504141939e-02,-1.140757424349803373e-01
6.719999999999999751e+00,-3.621922161648322147e-02,-3.621922710472072482e-02,-1.102852206263444101e-01
6.730000000000000426e+00,-3.730269204587857712e-02,-3.730269730630945968e-02,-1.063921064589474774e-01
6.740000000000000213e+00,-3.834673539174174306e-02,-3.834674041887425194e-02,-1.024004938119437436e-01
6.750000000000000000e+00,-3.935038751636826815e-02,-3.935039230494026541e-02,-9.831456677675712297e-02
6.759999999999999787e+00,-4.031272655589585724e-02,-4.031273110088019057e-02,-9.413859529727522379e-02
6.770000000000000462e+00,-4.123287375670702665e-02,-4.123287805331696948e-02,-8.987693073299478363e-02
6.780000000000000249e+00,-4.210999426709708532e-02,-4.210999831079106220e-02,-8.553400134970444435e-02
6.790000000000000036e+00,-4.294329788350591953e-02,-4.294330166999263398e-02,-8.111430774235411922e-02
6.799999999999999822e+00,-4.373203975065905608e-02,-4.373204327590197310e-02,-7.662241819481864502e-02
6.810000000000000497e+00,-4.447552101501061478e-02,-4.447552427523236707e-02,-7.206296398131695202e-02
6.820000000000000284e+00,-4.517308943092877838e-02,-4.517309242261489249e-02,-6.744063461429683493e-02
6.830000000000000071e+00,-4.582413991911262613e-02,-4.582414263901563728e-02,-6.276017304363934457e-02
6.839999999999999858e+00,-4.642811507677797878e-02,-4.642811752192085167e-02,-5.802637081207553948e-02
6.850000000000000533e+00,-4.698450563919900902e-02,-4.698450780687845468e-02,-5.324406317174247560e-02
6.860000000000000320e+00,-4.749285089224174194e-02,-4.749285278003098631e-02,-4.841812416683427545e-02
6.870000000000000107e+00,-4.795273903557526612e-02,-4.795274064132695052e-02,-4.355346168732796702e-02
6.879999999999999893e+00,-4.836380749629642234e-02,-4.836380881814496963e-02,-3.865501249878286472e-02
6.890000000000000568e+00,-4.872574319275371768e-02,-4.872574422911747638e-02,-3.372773725322610050e-02
6.900000000000000355e+00,-4.903828274840643653e-02,-4.903828349798942249e-02,-2.877661548614576792e-02
6.910000000000000142e+00,-4.930121265560521299e-02,-4.930121311739878859e-02,-2.380664060461711723e-02
6.919999999999999929e+00,-4.951436938923038655e-02,-4.951436956251450972e-02,-1.882281487158585925e-02
6.929999999999999716e+00,-4.967763947017497100e-02,-4.967763935451911805e-02,-1.383014439132662643e-02
6.940000000000000391e+00,-4.979095947870888078e-02,-4.979095907397279586e-02,-8.833634101083311790e-03
6.950000000000000178e+00,-4.985431601781133149e-02,-4.985431532414535266e-02,-3.838282773881890146e-03
6.959999999999999964e+00,-4.986774562660789556e-02,-4.986774464445311444e-02,1.150921962514840462e-03
6.969999999999999751e+00,-4.983133464409848085e-02,-4.983133337418650666e-02,6.129008585567175503e-03
6.980000000000000426e+00,-4.974521902341155072e-02,-4.974521746676403150e-02,1.109102661192062737e-02
6.990000000000000213e+00,-4.960958409686912207e-02,-4.960958225479695366e-02,1.603205150049358263e-02
7.000000000000000000e+00,-4.942466429219537216e-02,-4.942466216629760878e-02,2.094718951985438671e-02
7.009999999999999787e+00,-4.919074280025004242e-02,-4.919074039241252971e-02,2.583158257509713535e-02
7.020000000000000462e+00,-4.890815119471533107e-02,-4.890814850710903383e-02,3.068041298947537035e-02
7.030000000000000249e+00,-4.857726900421226179e-02,-4.857726603929135578e-02,3.548890823610770240e-02
7.040000000000000036e+00,-4.819852323736889543e-02,-4.819851999786844976e-02,4.025234561512847781e-02
7.049999999999999822e+00,-4.777238786140886040e-02,-4.777238435034233954e-02,4.496605687172041538e-02
7.060000000000000497e+00,-4.729938323487391932e-02,-4.729937945553033124e-02,4.962543275053431235e-02
7.070000000000000284e+00,-4.678007549513885782e-02,-4.678007145107977022e-02,5.422592748207341606e-02
7.080000000000000071e+00,-4.621507590142083510e-02,-4.621507159647689211e-02,5.876306319669685752e-02
7.089999999999999858e+00,-4.560504013402841977e-02,-4.560503557229571986e-02,6.323243426197756867e-02
7.100000000000000533e+00,-4.495066755063771569e-02,-4.495066273647382177e-02,6.762971153923516554e-02
7.110000000000000320e+00,-4.425270040042439401e-02,-4.425269533844434361e-02,7.195064655515324981e-02
7.120000000000000107e+00,-4.351192299692077659e-02,-4.351191769199240500e-02,7.619107558448390272e-02
7.129999999999999893e+00,-4.272916085050677132e-02,-4.272915530774614584e-02,8.034692363993851949e-02
7.140000000000000568e+00,-4.190527976148185341e-02,-4.190527398624812466e-02,8.441420836546495443e-02
7.150000000000000355e+00,-4.104118487470273524e-02,-4.104117887259322445e-02,8.838904382921498881e-02
7.160000000000000142e+00,-4.013781969680797063e-02,-4.013781347365232705e-02,9.226764421261358928e-02
7.169999999999999929e+00,-3.919616507708584968e-02,-3.919615863894074931e-02,9.604632739205251624e-02
7.179999999999999716e+00,-3.821723815307632305e-02,-3.821723150621922360e-02,9.972151840984497251e-02
7.190000000000000391e+00,-3.720209126203063293e-02,-3.720208441295358437e-02,1.032897528311954582e-01
7.200000000000000178e+00,-3.615181081938426133e-02,-3.615180377478788981e-02,1.067476799840590684e-01
7.209999999999999964e+00,-3.506751616542937156e-02,-3.506750893221589893e-02,1.100920660788879679e-01
7.219999999999999751e+00,-3.395035838140243040e-02,-3.395035096666899899e-02,1.133197972053887198e-01
7.230000000000000426e+00,-3.280151907623066188e-02,-3.280151148726218047e-02,1.164278822035425265e-01
7.240000000000000213e+00,-3.162220914520796899e-02,-3.162220138947029191e-02,1.194134554062718512e-01
7.250000000000000000e+00,-3.041366750189636314e-02,-3.041365958702851174e-02,1.222737792512700455e-01
7.259999999999999787e+00,-2.917715978457309858e-02,-2.917715171837979155e-02,1.250062467596465277e-01
7.270000000000000462e+00,-2.791397703856656615e-02,-2.791396882901035076e-02,1.276083838791774450e-01
7.280000000000000249e+00,-2.662543437584532005e-02,-2.662542603103905392e-02,1.300778516900919779e-01
7.290000000000000036e+00,-2.531286961324467552e-02,-2.531286114144304725e-02,1.324124484714651051e-01
7.299999999999999822e+00,-2.397764189073383484e-02,-2.397763330032527673e-02,1.346101116264314668e-01
7.310000000000000497e+00,-2.262113027114366626e-02,-2.262112157064182644e-02,1.366689194645792915e-01
7.320000000000000284e+00,-2.124473232279095250e-02,-2.124472352082665966e-02,1.385870928400290414e-01
7.330000000000000071e+00,-1.984986268644908097e-02,-1.984985379176127523e-02,1.403629966438491028e-01
7.339999999999999858e+00,-1.843795162812797775e-02,-1.843794264955510298e-02,1.419951411496085114e-01
7.350000000000000533e+00,-1.701044357913724867e-02,-1.701043452560827007e-02,1.434821832110162176e-01
7.360000000000000320e+00,-1.556879566491632845e-02,-1.556878654544225152e-02,1.448229273107459747e-01
7.370000000000000107e+00,-1.411447622412362671e-02,-1.411446704778799612e-02,1.460163264596965049e-01
7.379999999999999893e+00,-1.264896331948346837e-02,-1.264895409543341856e-02,1.470614829460875905e-01
7.390000000000000568e+00,-1.117374324189482002e-02,-1.117373397933171808e-02,1.479576489339437251e-01
7.400000000000000355e+00,-9.690309009309540367e-03,-9.690299717480253469e-03,1.487042269106684245e-01
7.410000000000000142e+00,-8.200158861890108689e-03,-8.200149550077036331e-03,1.493007699835636193e-01
7.419999999999999929e+00,-6.704794754957468100e-03,-6.704785432469875447e-03,1.497469820252999018e-01
7.429999999999999716e+00,-5.205720851238825574e-03,-5.205711527402972875e-03,1.500427176684937525e-01
7.440000000000000391e+00,-3.704442013922928413e-03,-3.704432698072675743e-03,1.501879821496990286e-01
7.450000000000000178e+00,-2.202462302026513257e-03,-2.202453003494418346e-03,1.501829310032692932e-01
7.459999999999999964e+00,-7.012834695703160353e-04,-7.012741976777197824e-04,1.500278696056965289e-01
7.469999999999999751e+00,7.975965299437679304e-04,7.976057658959823278e-04,1.497232525711805484e-01
7.480000000000000426e+00,2.292685032271064328e-03,2.292694223012029919e-03,1.492696829993298280e-01
7.490000000000000213e+00,3.782496142904467548e-03,3.782505279202195026e-03,1.486679115760407288e-01
7.500000000000000000e+00,5.265552207834376178e-03,5.265561280505596381e-03,1.479188355287467116e-01
7.509999999999999787e+00,6.740385273138476893e-03,6.740394273057757207e-03,1.470234974373721137e-01
7.520000000000000462e+00,8.205538531965672969e-03,8.205547450074821697e-03,1.459830839024664484e-01
7.530000000000000249e+00,9.659567757493941684e-03,9.659576584810689037e-03,1.447989240721349880e-01
7.540000000000000036e+00,1.110104272045872240e-02,1.110105144808632566e-02,1.434724880295195071e-01
7.549999999999999822e+00,1.252854858986668200e-02,1.252855720900277088e-02,1.420053850427182018e-01
7.560000000000000497e+00,1.394068731552925225e-02,1.394069581747493444e-02,1.403993616791680832e-01
7.570000000000000284e+00,1.533607899107122287e-02,1.533608736723942809e-02,1.386562997866441216e-01
7.580000000000000071e+00,1.671336319609187035e-02,1.671337143801656863e-02,1.367782143431584552e-01
7.589999999999999858e+00,1.807120031617956771e-02,1.807120841552420365e-02,1.347672511781694005e-01
7.600000000000000533e+00,1.940827283950554566e-02,1.940828078807167734e-02,1.326256845676337393e-01
7.610000000000000320e+00,2.072328662874839758e-02,2.072329441848360515e-02,1.303559147055566025e-01
7.620000000000000107e+00,2.201497216712806557e-02,2.201497979013459713e-02,1.279604650548115119e-01
7.629999999999999893e+00,2.328208577735638510e-02,2.328209322589905664e-02,1.254419795801179627e-01
7.640000000000000568e+00,2.452341081234062775e-02,2.452341807885486530e-02,1.228032198661763302e-01
7.650000000000000355e+00,2.573775881650709058e-02,2.573776589360622993e-02,1.200470621240679187e-01
7.660000000000000142e+00,2.692397065664335967e-02,2.692397753712677186e-02,1.171764940891339979e-01
7.669999999999999929e+00,2.808091762119053342e-02,2.808092429805042478e-02,1.141946118136493854e-01
7.679999999999999716e+00,2.920750248695034440e-02,2.920750895337934430e-02,1.111046163577045776e-01
7.690000000000000391e+00,3.030266055220671301e-02,3.030266680160483700e-02,1.079098103818053739e-01
7.700000000000000178e+00,3.136536063529685864e-02,3.136536666127793388e-02,1.046135946447900589e-01
7.709999999999999964e+00,3.239460603770351332e-02,3.239461183410206890e-02,1.012194644107516223e-01
7.719999999999999751e+00,3.338943547077702356e-02,3.338944103165454591e-02,9.773100576873601508e-02
7.730000000000000426e+00,3.434892394523436643e-02,3.434892926488549575e-02,9.415189186906702812e-02
7.740000000000000213e+00,3.527218362262086321e-02,3.527218869557897235e-02,9.048587908022394377e-02
7.750000000000000000e+00,3.615836462796005735e-02,3.615836944900319844e-02,8.673680307026976344e-02
7.759999999999999787e+00,3.700665582285753152e-02,3.700666038701372340e-02,8.290857481689491160e-02
7.770000000000000462e+00,3.781628553836544060e-02,3.781628984091795626e-02,7.900517655020483643e-02
7.780000000000000249e+00,3.858652226695603871e-02,3.858652630344796414e-02,7.503065763243867148e-02
7.790000000000000036e+00,3.931667531299470886e-02,3.931667907923390437e-02,7.098913037886071808e-02
7.799999999999999822e+00,4.000609540114564988e-02,4.000609889320900364e-02,6.688476582411692628e-02
7.810000000000000497e+00,4.065417524218649381e-02,4.065417845642407824e-02,6.272178943839441800e-02
7.820000000000000284e+00,4.126035005575175857e-02,4.126035298879047325e-02,5.850447679776350079e-02
7.830000000000000071e+00,4.182409804956904731e-02,4.182410069831637989e-02,5.423714921311871551e-02
7.839999999999999858e+00,4.234494085479616893e-02,4.234494321644335924e-02,4.992416932216793557e-02
7.850000000000000533e+00,4.282244391711201997e-02,4.282244598913710620e-02,4.556993664894660317e-02
7.860000000000000320e+00,4.325621684325899052e-02,4.325621862342938356e-02,4.117888313535771061e-02
7.870000000000000107e+00,4.364591370277973864e-02,4.364591518915472701e-02,3.675546864925692547e-02
7.879999999999999893e+00,4.399123328473638489e-02,4.399123447566926498e-02,3.230417647361692735e-02
7.890000000000000568e+00,4.429191930924572529e-02,4.429192020338546670e-02,2.782950878131456099e-02
7.900000000000000355e+00,4.454776059370936514e-02,4.454776119000231765e-02,2.333598210008997267e-02
7.910000000000000142e+00,4.475859117366323692e-02,4.475859147135416438e-02,1.882812277222739583e-02
7.919999999999999929e+00,4.492429037821652621e-02,4.492429037684965432e-02,1.431046241350362146e-02
7.930000000000000604e+00,4.504478286009529209e-02,4.504478255951488430e-02,9.787533375941674663e-03
7.940000000000000391e+00,4.512003858035153886e-02,4.512003798070216704e-02,5.263864218894496322e-03
7.950000000000000178e+00,4.515007274784353652e-02,4.515007184957011560e-02,7.439751929659513957e-04
7.959999999999999964e+00,4.513494571363826924e-02,4.513494451748576580e-02,-3.767626258745273085e-03
7.969999999999999751e+00,4.507476282053150818e-02,4.507476132754434373e-02,-8.266449977619605427e-03
7.980000000000000426e+00,4.496967420792551823e-02,4.496967241944663241e-02,-1.274802754027976395e-02
7.990000000000000213e+00,4.481987457234853922e-02,4.481987249001821022e-02,-1.720791667874958797e-02
8.000000000000000000e+00,4.462560288394382818e-02,4.462560050969816700e-02,-2.164170566565431011e-02
8.009999999999999787e+00,4.438714205929948642e-02,4.438713939536863273e-02,-2.604501766015162798e-02
8.019999999999999574e+00,4.410481859103310837e-02,4.410481563993910725e-02,-3.041351501033087365e-02
8.029999999999999361e+00,4.377900213458765788e-02,4.377899889914207976e-02,-3.474290350786944648e-02
8.040000000000000924e+00,4.341010505273684011e-02,4.341010153603800520e-02,-3.902893659079188782e-02
8.050000000000000711e+00,4.299858191833944715e-02,4.299857812376964988e-02,-4.326741949023709538e-02
8.060000000000000497e+00,4.254492897592281053e-02,4.254492490714486402e-02,-4.745421331720321018e-02
8.070000000000000284e+00,4.204968356271546193e-02,4.204967922366917993e-02,-5.158523908530785601e-02
8.080000000000000071e+00,4.151342348978837027e-02,4.151341888468673691e-02,-5.565648166567310068e-02
8.089999999999999858e+00,4.093676638400259304e-02,4.093676151732765500e-02,-5.966399367012018701e-02
8.099999999999999645e+00,4.032036899149907261e-02,4.032036386799755373e-02,-6.360389925893829288e-02
8.109999999999999432e+00,3.966492644350312624e-02,3.966492106818168134e-02,-6.747239786957433261e-02
8.120000000000000995e+00,3.897117148525229557e-02,3.897116586337272953e-02,-7.126576786267715957e-02
8.130000000000000782e+00,3.823987366889156081e-02,3.823986780596566604e-02,-7.498037008201922926e-02
8.140000000000000568e+00,3.747183851121404369e-02,3.747183241299802126e-02,-7.861265132491172813e-02
8.150000000000000355e+00,3.666790661715885885e-02,3.666790028964759390e-02,-8.215914771982524289e-02
8.160000000000000142e+00,3.582895277001005296e-02,3.582894621943143870e-02,-8.561648800802759696e-02
8.169999999999999929e+00,3.495588498927198334e-02,3.495587822208053724e-02,-8.898139672615233697e-02
8.179999999999999716e+00,3.404964355722681774e-02,3.404963658009732552e-02,-9.225069728671685121e-02
8.189999999999999503e+00,3.311120001520913292e-02,3.311119283503005661e-02,-9.542131495371675154e-02
8.199999999999999289e+00,3.214155613066074085e-02,3.214154875452734927e-02,-9.849027971053375685e-02
8.210000000000000853e+00,3.114174283605595367e-02,3.114173527126305394e-02,-1.014547290175075722e-01
8.220000000000000639e+00,3.011281914081343630e-02,3.011281139484880270e-02,-1.043119104566374300e-01
8.230000000000000426e+00,2.905587101733547728e-02,2.905586309787169114e-02,-1.070591842609971145e-01
8.240000000000000213e+00,2.797201026233919752e-02,2.797200217722627114e-02,-1.096940257265671126e-01
8.250000000000000000e+00,2.686237333466644575e-02,2.686236509192395372e-02,-1.122140275043095603e-01
8.259999999999999787e+00,2.572812017078032407e-02,2.572811177858941312e-02,-1.146169017704356669e-01
8.269999999999999574e+00,2.457043297917615304e-02,2.457042444587138885e-02,-1.169004822729411558e-01
8.279999999999999361e+00,2.339051501495328228e-02,2.339050634901430545e-02,-1.190627262526124525e-01
8.290000000000000924e+00,2.218958933581149581e-02,2.218958054585427886e-02,-1.211017162368357158e-01
8.300000000000000711e+00,2.096889754075176998e-02,2.096888863552082150e-02,-1.230156617046707923e-01
8.310000000000000497e+00,1.972969849277587256e-02,1.972968948113466500e-02,-1.248029006217841186e-01
8.320000000000000284e+00,1.847326702689271877e-02,1.847325791781509463e-02,-1.264619008439673842e-01
8.330000000000000071e+00,1.720089264475140045e-02,1.720088344731257601e-02,-1.279912613881023509e-01
8.339999999999999858e+00,1.591387819723158112e-02,1.591386892059905994e-02,-1.293897135695672995e-01
8.349999999999999645e+00,1.461353855633130104e-02,1.461352920975553422e-02,-1.306561220052156191e-01
8.359999999999999432e+00,1.330119927770024614e-02,1.330118987050579737e-02,-1.317894854811932082e-01
8.370000000000000995e+00,1.197819525517319211e-02,1.197818579674878731e-02,-1.327889376849980541e-01
8.380000000000000782e+00,1.064586936866362098e-02,1.064585986845333065e-02,-1.336537478013218039e-01
8.390000000000000568e+00,9.305571126781401678e-03,9.305561594274701018e-03,-1.343833209713503063e-01
8.400000000000000355e+00,7.958655305541019812e-03,7.958645750263258073e-03,-1.349771986153371628e-01
8.410000000000000142e+00,6.606480584527956064e-03,6.606471016031236279e-03,-1.354350586184012994e-01
8.419999999999999929e+00,5.250408181890661198e-03,5.250398609743791786e-03,-1.357567153796361836e-01
