t,A_analytical,B_analytical,A_numerical,B_numerical,error_A,error_B
45.29058116232465,843.1676004487174,167.232791320401,842.9714778428686,167.19898798107218,0.1961226058488137,0.033803339328812854
45.69138276553107,859.5571705107122,169.96999320501106,859.3527471080434,169.93476028080315,0.20442340266879455,0.035232924207917904
46.09218436873748,876.1333943172779,172.73936175029877,876.0544246908124,172.72575393711745,0.0789696264654367,0.013607813181323536
46.49298597194389,893.334502399147,175.61641868133347,893.0827704893424,175.57304215672974,0.2517319098046755,0.04337652460372965
46.8937875751503,910.5356104810162,178.4934756123682,910.4441646209084,178.4777187754266,0.09144586010779676,0.015756836941591246
47.294589178356716,928.3627016386667,181.47838411160762,928.1451145291218,181.44089947744504,0.21758710954497928,0.03748463416258119
47.69539078156313,946.4154873746598,184.50217787013167,946.1922558880464,184.4637219505914,0.22323148661348569,0.038455919540268724
48.09619238476954,964.6827858320332,187.56292187164732,964.5923532763842,187.547346001911,0.09043255564904484,0.015575869736323966
48.496993987975955,983.6293745737783,190.74067497596968,983.3523027774456,190.69295400376612,0.2770717963326206,0.04772097220356386
48.897795591182366,1002.5759633155228,193.91842808029196,1002.4791326889625,193.9017510156172,0.09683062656029051,0.016677064674752273
49.298597194388776,1022.2213712249995,197.2165280784156,1021.9800114667016,197.17496614690262,0.24135975829790368,0.04156193151297316
49.699398797595194,1042.1059722724253,200.5558206375048,1041.8622489744237,200.51385277149362,0.2437232980016688,0.04196786601119129
50.100200400801604,1062.2366754809022,203.93748690698143,1062.133297101383,203.91968863363883,0.10337837951919937,0.017798273342606308
50.501002004008015,1083.1056851725339,207.44627430762043,1082.8007527268676,207.3937763565919,0.30493244566628164,0.05249795102852772
50.90180360721443,1103.974694864166,210.95506170825948,1103.8723582123298,210.9374435270462,0.10233665183613994,0.017618181213265416
51.30260521042084,1125.6236952154131,214.59812138045734,1125.3560101797652,214.55204420123735,0.2676850356479008,0.046077179219992104
51.703406813627254,1147.525805118456,218.28475284938628,1147.2597611708975,218.23895918960952,0.2660439475585008,0.04579365977676275
52.10420841683367,1169.7098071643472,222.01990203831846,1169.591820220188,221.9995961551272,0.11798694415915634,0.020305883191269913
52.50501002004008,1192.6961176168052,225.8931401226443,1192.360556178811,225.8353901835722,0.33556143799410165,0.05774993907209591
52.90581162324649,1215.682428069263,229.7663782069701,1215.5744980458323,229.74780384036305,0.10793002343075386,0.018574366607055026
53.30661322645291,1239.5391775668502,233.7894055304345,1239.2423445883064,233.73832882107587,0.2968329785437618,0.051076709358625294
53.70741482965932,1263.66331683647,237.85844654173872,1263.372966473864,237.80848631733147,0.29035036260597735,0.04996022440724346
54.10821643286573,1288.1098658245214,241.98296025684056,1287.9754068106186,241.95982710942837,0.13445901390286963,0.023133147412181643
54.50901803607215,1313.4281151624068,246.2574557266545,1313.0588848301088,246.19393219822877,0.3692303322980024,0.0635235284257476
54.90981963927856,1338.746364500292,250.53195119646838,1338.6327961128436,250.512412843855,0.1135683874483675,0.019538352613380994
55.31062124248497,1365.0358248836922,254.9735240546019,1364.706723067826,254.91691236366438,0.3291018158661245,0.0566116909375296
55.71142284569139,1391.6072497641778,259.4636032512799,1391.290437603219,259.40910659045653,0.3168121609587615,0.0544966608233608
56.1122244488978,1418.5469202769254,264.0170224695484,1418.39390164384,263.9907039612604,0.15301863308536667,0.026318508287999975
56.51302605210421,1446.4335081297763,268.73331602904983,1446.0272711778387,268.66344621162744,0.4062369519376716,0.0698698174223864
56.91382765531062,1474.3200959826272,273.44960958855125,1474.200896429419,273.4291084052662,0.11919955320831832,0.020501183285034585
57.31462925851704,1503.290154104495,278.3522395135008,1502.9253332282287,278.2895008846938,0.36482087626632165,0.06273862880703973
57.71543086172345,1532.5569588605517,283.30590423917806,1532.2113462830873,283.24646983291234,0.3456125774644079,0.05943440626572283
58.11623246492986,1562.2438254356882,288.3318022122851,1562.0699096871986,288.3018973600885,0.1739157484896623,0.029904852196580123
58.517034068136276,1592.9591192230555,293.53454710151334,1592.5122113391203,293.4577022620656,0.4469078839351823,0.07684483944774456
