x,y,u,v,p,psi
0.06779661016949153,0.23863636363636362,0.0,0.0,0.0,0.0
0.1016949152542373,0.23863636363636362,0.0,0.0,0.0,0.0
0.13559322033898305,0.23863636363636362,0.0,0.0,0.0,0.0
0.1694915254237288,0.23863636363636362,0.0,0.0,0.0,0.0
0.2033898305084746,0.23863636363636362,0.0,0.0,0.0,0.0
0.23728813559322035,0.23863636363636362,0.0,0.0,0.0,0.0
0.2711864406779661,0.23863636363636362,0.0,0.0,0.0,0.0
0.3050847457627119,0.23863636363636362,0.0,0.0,0.0,0.0
0.3389830508474576,0.23863636363636362,0.0,0.0,0.0,0.0
0.3728813559322034,0.23863636363636362,0.0,0.0,0.0,0.0
0.4067796610169492,0.23863636363636362,0.0,0.0,0.0,0.0
0.4406779661016949,0.23863636363636362,0.0,0.0,0.0,0.0
0.4745762711864407,0.23863636363636362,0.0,0.0,0.0,0.0
0.5084745762711864,0.23863636363636362,0.0,0.0,0.0,0.0
0.5423728813559322,0.23863636363636362,0.0,0.0,0.0,0.0
0.576271186440678,0.23863636363636362,0.0,0.0,0.0,0.0
0.6101694915254238,0.23863636363636362,0.0,0.0,0.0,0.0
0.6440677966101694,0.23863636363636362,0.0,0.0,0.0,0.0
0.6779661016949152,0.23863636363636362,0.0,0.0,0.0,0.0
0.711864406779661,0.23863636363636362,0.0,0.0,0.0,0.0
0.7457627118644068,0.23863636363636362,0.0,0.0,0.0,0.0
0.7796610169491526,0.23863636363636362,0.0,0.0,0.0,0.0
0.8135593220338984,0.23863636363636362,0.0,0.0,0.0,0.0
0.847457627118644,0.23863636363636362,0.0,0.0,0.0,0.0
0.8813559322033898,0.23863636363636362,0.0,0.0,0.0,0.0
0.9152542372881356,0.23863636363636362,0.0,0.0,0.0,0.0
0.9491525423728814,0.23863636363636362,0.0,0.0,0.0,0.0
0.9830508474576272,0.23863636363636362,0.0,0.0,0.0,0.0
1.0169491525423728,0.23863636363636362,0.0,0.0,0.0,0.0
1.0508474576271187,0.23863636363636362,0.0,0.0,0.0,0.0
1.0847457627118644,0.23863636363636362,0.0,0.0,0.0,0.0
1.11864406779661,0.23863636363636362,0.0,0.0,0.0,0.0
1.152542372881356,0.23863636363636362,0.0,0.0,0.0,0.0
1.1864406779661016,0.23863636363636362,0.0,0.0,0.0,0.0
1.2203389830508475,0.23863636363636362,0.0,0.0,0.0,0.0
1.2542372881355932,0.23863636363636362,0.0,0.0,0.0,0.0
1.2881355932203389,0.23863636363636362,0.0,0.0,0.0,0.0
1.3220338983050848,0.23863636363636362,0.0,0.0,0.0,0.0
1.3559322033898304,0.23863636363636362,0.0,0.0,0.0,0.0
1.3898305084745763,0.23863636363636362,0.0,0.0,0.0,0.0
1.423728813559322,0.23863636363636362,0.0,0.0,0.0,0.0
1.4576271186440677,0.23863636363636362,0.0,0.0,0.0,0.0
1.4915254237288136,0.23863636363636362,0.0,0.0,0.0,0.0
1.5254237288135593,0.23863636363636362,0.0,0.0,0.0,0.0
1.5593220338983051,0.23863636363636362,0.0,0.0,0.0,0.0
1.5932203389830508,0.23863636363636362,0.0,0.0,0.0,0.0
1.6271186440677967,0.23863636363636362,0.0,0.0,0.0,0.0
1.6610169491525424,0.23863636363636362,0.0,0.0,0.0,0.0
1.694915254237288,0.23863636363636362,0.0,0.0,0.0,0.0
1.728813559322034,0.23863636363636362,0.0,0.0,0.0,0.0
1.7627118644067796,0.23863636363636362,0.0,0.0,0.0,0.0
1.7966101694915255,0.23863636363636362,0.0,0.0,0.0,0.0
1.8305084745762712,0.23863636363636362,0.0,0.0,0.0,0.0
1.8644067796610169,0.23863636363636362,0.0,0.0,0.0,0.0
1.8983050847457628,0.23863636363636362,0.0,0.0,0.0,0.0
1.9322033898305084,0.23863636363636362,0.0,0.0,0.0,0.0
1.9661016949152543,0.23863636363636362,0.0,0.0,0.0,0.0
2.0,0.23863636363636362,0.0,0.0,0.0,0.0
0.0,0.2727272727272727,0.0,0.0,0.0,0.0
0.03389830508474576,0.2727272727272727,0.0,0.0,0.0,0.0
0.06779661016949153,0.2727272727272727,0.0,0.0,0.0,0.0
0.1016949152542373,0.2727272727272727,0.0,0.0,0.0,0.0
0.13559322033898305,0.2727272727272727,0.0,0.0,0.0,0.0
0.1694915254237288,0.2727272727272727,0.0,0.0,0.0,0.0
0.2033898305084746,0.2727272727272727,0.0,0.0,0.0,0.0
0.23728813559322035,0.2727272727272727,0.0,0.0,0.0,0.0
0.2711864406779661,0.2727272727272727,0.0,0.0,0.0,0.0
0.3050847457627119,0.2727272727272727,0.0,0.0,0.0,0.0
0.3389830508474576,0.2727272727272727,0.0,0.0,0.0,0.0
0.3728813559322034,0.2727272727272727,0.0,0.0,0.0,0.0
0.4067796610169492,0.2727272727272727,0.0,0.0,0.0,0.0
0.4406779661016949,0.2727272727272727,0.0,0.0,0.0,0.0
0.4745762711864407,0.2727272727272727,0.0,0.0,0.0,0.0
0.5084745762711864,0.2727272727272727,0.0,0.0,0.0,0.0
0.5423728813559322,0.2727272727272727,0.0,0.0,0.0,0.0
0.576271186440678,0.2727272727272727,0.0,0.0,0.0,0.0
0.6101694915254238,0.2727272727272727,0.0,0.0,0.0,0.0
0.6440677966101694,0.2727272727272727,0.0,0.0,0.0,0.0
0.6779661016949152,0.2727272727272727,0.0,0.0,0.0,0.0
0.711864406779661,0.2727272727272727,0.0,0.0,0.0,0.0
0.7457627118644068,0.2727272727272727,0.0,0.0,0.0,0.0
0.7796610169491526,0.2727272727272727,0.0,0.0,0.0,0.0
0.8135593220338984,0.2727272727272727,0.0,0.0,0.0,0.0
0.847457627118644,0.2727272727272727,0.0,0.0,0.0,0.0
0.8813559322033898,0.2727272727272727,0.0,0.0,0.0,0.0
0.9152542372881356,0.2727272727272727,0.0,0.0,0.0,0.0
0.9491525423728814,0.2727272727272727,0.0,0.0,0.0,0.0
0.9830508474576272,0.2727272727272727,0.0,0.0,0.0,0.0
1.0169491525423728,0.2727272727272727,0.0,0.0,0.0,0.0
1.0508474576271187,0.2727272727272727,0.0,0.0,0.0,0.0
1.0847457627118644,0.2727272727272727,0.0,0.0,0.0,0.0
1.11864406779661,0.2727272727272727,0.0,0.0,0.0,0.0
1.152542372881356,0.2727272727272727,0.0,0.0,0.0,0.0
1.1864406779661016,0.2727272727272727,0.0,0.0,0.0,0.0
1.2203389830508475,0.2727272727272727,0.0,0.0,0.0,0.0
1.2542372881355932,0.2727272727272727,0.0,0.0,0.0,0.0
1.2881355932203389,0.2727272727272727,0.0,0.0,0.0,0.0
1.3220338983050848,0.2727272727272727,0.0,0.0,0.0,0.0
1.3559322033898304,0.2727272727272727,0.0,0.0,0.0,0.0
1.3898305084745763,0.2727272727272727,0.0,0.0,0.0,0.0
1.423728813559322,0.2727272727272727,0.0,0.0,0.0,0.0
1.4576271186440677,0.2727272727272727,0.0,0.0,0.0,0.0
1.4915254237288136,0.2727272727272727,0.0,0.0,0.0,0.0
1.5254237288135593,0.2727272727272727,0.0,0.0,0.0,0.0
1.5593220338983051,0.2727272727272727,0.0,0.0,0.0,0.0
1.5932203389830508,0.2727272727272727,0.0,0.0,0.0,0.0
1.6271186440677967,0.2727272727272727,0.0,0.0,0.0,0.0
1.6610169491525424,0.2727272727272727,0.0,0.0,0.0,0.0
1.694915254237288,0.2727272727272727,0.0,0.0,0.0,0.0
1.728813559322034,0.2727272727272727,0.0,0.0,0.0,0.0
1.7627118644067796,0.2727272727272727,0.0,0.0,0.0,0.0
1.7966101694915255,0.2727272727272727,0.0,0.0,0.0,0.0
1.8305084745762712,0.2727272727272727,0.0,0.0,0.0,0.0
1.8644067796610169,0.2727272727272727,0.0,0.0,0.0,0.0
1.8983050847457628,0.2727272727272727,0.0,0.0,0.0,0.0
1.9322033898305084,0.2727272727272727,0.0,0.0,0.0,0.0
1.9661016949152543,0.2727272727272727,0.0,0.0,0.0,0.0
2.0,0.2727272727272727,0.0,0.0,0.0,0.0
0.0,0.30681818181818177,0.0,0.0,0.0,0.0
0.03389830508474576,0.30681818181818177,0.0,0.0,0.0,0.0
0.06779661016949153,0.30681818181818177,0.0,0.0,0.0,0.0
0.1016949152542373,0.30681818181818177,0.0,0.0,0.0,0.0
0.13559322033898305,0.30681818181818177,0.0,0.0,0.0,0.0
0.1694915254237288,0.30681818181818177,0.0,0.0,0.0,0.0
0.2033898305084746,0.30681818181818177,0.0,0.0,0.0,0.0
0.23728813559322035,0.30681818181818177,0.0,0.0,0.0,0.0
0.2711864406779661,0.30681818181818177,0.0,0.0,0.0,0.0
0.3050847457627119,0.30681818181818177,0.0,0.0,0.0,0.0
0.3389830508474576,0.30681818181818177,0.0,0.0,0.0,0.0
0.3728813559322034,0.30681818181818177,0.0,0.0,0.0,0.0
0.4067796610169492,0.30681818181818177,0.0,0.0,0.0,0.0
0.4406779661016949,0.30681818181818177,0.0,0.0,0.0,0.0
0.4745762711864407,0.30681818181818177,0.0,0.0,0.0,0.0
0.5084745762711864,0.30681818181818177,0.0,0.0,0.0,0.0
0.5423728813559322,0.30681818181818177,0.0,0.0,0.0,0.0
0.576271186440678,0.30681818181818177,0.0,0.0,0.0,0.0
0.6101694915254238,0.30681818181818177,0.0,0.0,0.0,0.0
0.6440677966101694,0.30681818181818177,0.0,0.0,0.0,0.0
0.6779661016949152,0.30681818181818177,0.0,0.0,0.0,0.0
0.711864406779661,0.30681818181818177,0.0,0.0,0.0,0.0
0.7457627118644068,0.30681818181818177,0.0,0.0,0.0,0.0
0.7796610169491526,0.30681818181818177,0.0,0.0,0.0,0.0
0.8135593220338984,0.30681818181818177,0.0,0.0,0.0,0.0
0.847457627118644,0.30681818181818177,0.0,0.0,0.0,0.0
0.8813559322033898,0.30681818181818177,0.0,0.0,0.0,0.0
0.9152542372881356,0.30681818181818177,0.0,0.0,0.0,0.0
0.9491525423728814,0.30681818181818177,0.0,0.0,0.0,0.0
0.9830508474576272,0.30681818181818177,0.0,0.0,0.0,0.0
1.0169491525423728,0.30681818181818177,0.0,0.0,0.0,0.0
1.0508474576271187,0.30681818181818177,0.0,0.0,0.0,0.0
1.0847457627118644,0.30681818181818177,0.0,0.0,0.0,0.0
1.11864406779661,0.30681818181818177,0.0,0.0,0.0,0.0
1.152542372881356,0.30681818181818177,0.0,0.0,0.0,0.0
1.1864406779661016,0.30681818181818177,0.0,0.0,0.0,0.0
1.2203389830508475,0.30681818181818177,0.0,0.0,0.0,0.0
1.2542372881355932,0.30681818181818177,0.0,0.0,0.0,0.0
1.2881355932203389,0.30681818181818177,0.0,0.0,0.0,0.0
1.3220338983050848,0.30681818181818177,0.0,0.0,0.0,0.0
1.3559322033898304,0.30681818181818177,0.0,0.0,0.0,0.0
1.3898305084745763,0.30681818181818177,0.0,0.0,0.0,0.0
1.423728813559322,0.30681818181818177,0.0,0.0,0.0,0.0
1.4576271186440677,0.30681818181818177,0.0,0.0,0.0,0.0
1.4915254237288136,0.30681818181818177,0.0,0.0,0.0,0.0
1.5254237288135593,0.30681818181818177,0.0,0.0,0.0,0.0
1.5593220338983051,0.30681818181818177,0.0,0.0,0.0,0.0
1.5932203389830508,0.30681818181818177,0.0,0.0,0.0,0.0
1.6271186440677967,0.30681818181818177,0.0,0.0,0.0,0.0
1.6610169491525424,0.30681818181818177,0.0,0.0,0.0,0.0
1.694915254237288,0.30681818181818177,0.0,0.0,0.0,0.0
1.728813559322034,0.30681818181818177,0.0,0.0,0.0,0.0
1.7627118644067796,0.30681818181818177,0.0,0.0,0.0,0.0
1.7966101694915255,0.30681818181818177,0.0,0.0,0.0,0.0
1.8305084745762712,0.30681818181818177,0.0,0.0,0.0,0.0
1.8644067796610169,0.30681818181818177,0.0,0.0,0.0,0.0
1.8983050847457628,0.30681818181818177,0.0,0.0,0.0,0.0
1.9322033898305084,0.30681818181818177,0.0,0.0,0.0,0.0
1.9661016949152543,0.30681818181818177,0.0,0.0,0.0,0.0
2.0,0.30681818181818177,0.0,0.0,0.0,0.0
0.0,0.3409090909090909,0.0,0.0,0.0,0.0
0.03389830508474576,0.3409090909090909,0.0,0.0,0.0,0.0
0.06779661016949153,0.3409090909090909,0.0,0.0,0.0,0.0
0.1016949152542373,0.3409090909090909,0.0,0.0,0.0,0.0
0.13559322033898305,0.3409090909090909,0.0,0.0,0.0,0.0
0.1694915254237288,0.3409090909090909,0.0,0.0,0.0,0.0
0.2033898305084746,0.3409090909090909,0.0,0.0,0.0,0.0
0.23728813559322035,0.3409090909090909,0.0,0.0,0.0,0.0
0.2711864406779661,0.3409090909090909,0.0,0.0,0.0,0.0
0.3050847457627119,0.3409090909090909,0.0,0.0,0.0,0.0
0.3389830508474576,0.3409090909090909,0.0,0.0,0.0,0.0
0.3728813559322034,0.3409090909090909,0.0,0.0,0.0,0.0
0.4067796610169492,0.3409090909090909,0.0,0.0,0.0,0.0
0.4406779661016949,0.3409090909090909,0.0,0.0,0.0,0.0
0.4745762711864407,0.3409090909090909,0.0,0.0,0.0,0.0
0.5084745762711864,0.3409090909090909,0.0,0.0,0.0,0.0
0.5423728813559322,0.3409090909090909,0.0,0.0,0.0,0.0
0.576271186440678,0.3409090909090909,0.0,0.0,0.0,0.0
0.6101694915254238,0.3409090909090909,0.0,0.0,0.0,0.0
0.6440677966101694,0.3409090909090909,0.0,0.0,0.0,0.0
0.6779661016949152,0.3409090909090909,0.0,0.0,0.0,0.0
0.711864406779661,0.3409090909090909,0.0,0.0,0.0,0.0
0.7457627118644068,0.3409090909090909,0.0,0.0,0.0,0.0
0.7796610169491526,0.3409090909090909,0.0,0.0,0.0,0.0
0.8135593220338984,0.3409090909090909,0.0,0.0,0.0,0.0
0.847457627118644,0.3409090909090909,0.0,0.0,0.0,0.0
0.8813559322033898,0.3409090909090909,0.0,0.0,0.0,0.0
0.9152542372881356,0.3409090909090909,0.0,0.0,0.0,0.0
0.9491525423728814,0.3409090909090909,0.0,0.0,0.0,0.0
0.9830508474576272,0.3409090909090909,0.0,0.0,0.0,0.0
1.0169491525423728,0.3409090909090909,0.0,0.0,0.0,0.0
1.0508474576271187,0.3409090909090909,0.0,0.0,0.0,0.0
1.0847457627118644,0.3409090909090909,0.0,0.0,0.0,0.0
1.11864406779661,0.3409090909090909,0.0,0.0,0.0,0.0
1.152542372881356,0.3409090909090909,0.0,0.0,0.0,0.0
1.1864406779661016,0.3409090909090909,0.0,0.0,0.0,0.0
1.2203389830508475,0.3409090909090909,0.0,0.0,0.0,0.0
1.2542372881355932,0.3409090909090909,0.0,0.0,0.0,0.0
1.2881355932203389,0.3409090909090909,0.0,0.0,0.0,0.0
1.3220338983050848,0.3409090909090909,0.0,0.0,0.0,0.0
1.3559322033898304,0.3409090909090909,0.0,0.0,0.0,0.0
1.3898305084745763,0.3409090909090909,0.0,0.0,0.0,0.0
1.423728813559322,0.3409090909090909,0.0,0.0,0.0,0.0
1.4576271186440677,0.3409090909090909,0.0,0.0,0.0,0.0
1.4915254237288136,0.3409090909090909,0.0,0.0,0.0,0.0
1.5254237288135593,0.3409090909090909,0.0,0.0,0.0,0.0
1.5593220338983051,0.3409090909090909,0.0,0.0,0.0,0.0
1.5932203389830508,0.3409090909090909,0.0,0.0,0.0,0.0
1.6271186440677967,0.3409090909090909,0.0,0.0,0.0,0.0
1.6610169491525424,0.3409090909090909,0.0,0.0,0.0,0.0
1.694915254237288,0.3409090909090909,0.0,0.0,0.0,0.0
1.728813559322034,0.3409090909090909,0.0,0.0,0.0,0.0
1.7627118644067796,0.3409090909090909,0.0,0.0,0.0,0.0
1.7966101694915255,0.3409090909090909,0.0,0.0,0.0,0.0
1.8305084745762712,0.3409090909090909,0.0,0.0,0.0,0.0
1.8644067796610169,0.3409090909090909,0.0,0.0,0.0,0.0
1.8983050847457628,0.3409090909090909,0.0,0.0,0.0,0.0
1.9322033898305084,0.3409090909090909,0.0,0.0,0.0,0.0
1.9661016949152543,0.3409090909090909,0.0,0.0,0.0,0.0
2.0,0.3409090909090909,0.0,0.0,0.0,0.0
0.0,0.375,0.0,0.0,0.0,0.0
0.03389830508474576,0.375,0.0,0.0,0.0,0.0
0.06779661016949153,0.375,0.0,0.0,0.0,0.0
0.1016949152542373,0.375,0.0,0.0,0.0,0.0
0.13559322033898305,0.375,0.0,0.0,0.0,0.0
0.1694915254237288,0.375,0.0,0.0,0.0,0.0
0.2033898305084746,0.375,0.0,0.0,0.0,0.0
0.23728813559322035,0.375,0.0,0.0,0.0,0.0
0.2711864406779661,0.375,0.0,0.0,0.0,0.0
0.3050847457627119,0.375,0.0,0.0,0.0,0.0
0.3389830508474576,0.375,0.0,0.0,0.0,0.0
0.3728813559322034,0.375,0.0,0.0,0.0,0.0
0.4067796610169492,0.375,0.0,0.0,0.0,0.0
0.4406779661016949,0.375,0.0,0.0,0.0,0.0
0.4745762711864407,0.375,0.0,0.0,0.0,0.0
0.5084745762711864,0.375,0.0,0.0,0.0,0.0
0.5423728813559322,0.375,0.0,0.0,0.0,0.0
0.576271186440678,0.375,0.0,0.0,0.0,0.0
0.6101694915254238,0.375,0.0,0.0,0.0,0.0
0.6440677966101694,0.375,0.0,0.0,0.0,0.0
0.6779661016949152,0.375,0.0,0.0,0.0,0.0
0.711864406779661,0.375,0.0,0.0,0.0,0.0
0.7457627118644068,0.375,0.0,0.0,0.0,0.0
0.7796610169491526,0.375,0.0,0.0,0.0,0.0
0.8135593220338984,0.375,0.0,0.0,0.0,0.0
0.847457627118644,0.375,0.0,0.0,0.0,0.0
0.8813559322033898,0.375,0.0,0.0,0.0,0.0
0.9152542372881356,0.375,0.0,0.0,0.0,0.0
0.9491525423728814,0.375,0.0,0.0,0.0,0.0
0.9830508474576272,0.375,0.0,0.0,0.0,0.0
1.0169491525423728,0.375,0.0,0.0,0.0,0.0
1.0508474576271187,0.375,0.0,0.0,0.0,0.0
1.0847457627118644,0.375,0.0,0.0,0.0,0.0
1.11864406779661,0.375,0.0,0.0,0.0,0.0
1.152542372881356,0.375,0.0,0.0,0.0,0.0
1.1864406779661016,0.375,0.0,0.0,0.0,0.0
1.2203389830508475,0.375,0.0,0.0,0.0,0.0
1.2542372881355932,0.375,0.0,0.0,0.0,0.0
1.2881355932203389,0.375,0.0,0.0,0.0,0.0
1.3220338983050848,0.375,0.0,0.0,0.0,0.0
1.3559322033898304,0.375,0.0,0.0,0.0,0.0
1.3898305084745763,0.375,0.0,0.0,0.0,0.0
1.423728813559322,0.375,0.0,0.0,0.0,0.0
1.4576271186440677,0.375,0.0,0.0,0.0,0.0
1.4915254237288136,0.375,0.0,0.0,0.0,0.0
1.5254237288135593,0.375,0.0,0.0,0.0,0.0
1.5593220338983051,0.375,0.0,0.0,0.0,0.0
1.5932203389830508,0.375,0.0,0.0,0.0,0.0
1.6271186440677967,0.375,0.0,0.0,0.0,0.0
1.6610169491525424,0.375,0.0,0.0,0.0,0.0
1.694915254237288,0.375,0.0,0.0,0.0,0.0
1.728813559322034,0.375,0.0,0.0,0.0,0.0
1.7627118644067796,0.375,0.0,0.0,0.0,0.0
1.7966101694915255,0.375,0.0,0.0,0.0,0.0
1.8305084745762712,0.375,0.0,0.0,0.0,0.0
1.8644067796610169,0.375,0.0,0.0,0.0,0.0
1.8983050847457628,0.375,0.0,0.0,0.0,0.0
1.9322033898305084,0.375,0.0,0.0,0.0,0.0
1.9661016949152543,0.375,0.0,0.0,0.0,0.0
2.0,0.375,0.0,0.0,0.0,0.0
0.0,0.40909090909090906,0.0,0.0,0.0,0.0
0.03389830508474576,0.40909090909090906,0.0,0.0,0.0,0.0
0.06779661016949153,0.40909090909090906,0.0,0.0,0.0,0.0
0.1016949152542373,0.40909090909090906,0.0,0.0,0.0,0.0
0.13559322033898305,0.40909090909090906,0.0,0.0,0.0,0.0
0.1694915254237288,0.40909090909090906,0.0,0.0,0.0,0.0
0.2033898305084746,0.40909090909090906,0.0,0.0,0.0,0.0
0.23728813559322035,0.40909090909090906,0.0,0.0,0.0,0.0
0.2711864406779661,0.40909090909090906,0.0,0.0,0.0,0.0
0.3050847457627119,0.40909090909090906,0.0,0.0,0.0,0.0
0.3389830508474576,0.40909090909090906,0.0,0.0,0.0,0.0
0.3728813559322034,0.40909090909090906,0.0,0.0,0.0,0.0
0.4067796610169492,0.40909090909090906,0.0,0.0,0.0,0.0
0.4406779661016949,0.40909090909090906,0.0,0.0,0.0,0.0
0.4745762711864407,0.40909090909090906,0.0,0.0,0.0,0.0
0.5084745762711864,0.40909090909090906,0.0,0.0,0.0,0.0
0.5423728813559322,0.40909090909090906,0.0,0.0,0.0,0.0
0.576271186440678,0.40909090909090906,0.0,0.0,0.0,0.0
0.6101694915254238,0.40909090909090906,0.0,0.0,0.0,0.0
0.6440677966101694,0.40909090909090906,0.0,0.0,0.0,0.0
0.6779661016949152,0.40909090909090906,0.0,0.0,0.0,0.0
0.711864406779661,0.40909090909090906,0.0,0.0,0.0,0.0
0.7457627118644068,0.40909090909090906,0.0,0.0,0.0,0.0
0.7796610169491526,0.40909090909090906,0.0,0.0,0.0,0.0
0.8135593220338984,0.40909090909090906,0.0,0.0,0.0,0.0
0.847457627118644,0.40909090909090906,0.0,0.0,0.0,0.0
0.8813559322033898,0.40909090909090906,0.0,0.0,0.0,0.0
0.9152542372881356,0.40909090909090906,0.0,0.0,0.0,0.0
0.9491525423728814,0.40909090909090906,0.0,0.0,0.0,0.0
0.9830508474576272,0.40909090909090906,0.0,0.0,0.0,0.0
1.0169491525423728,0.40909090909090906,0.0,0.0,0.0,0.0
1.0508474576271187,0.40909090909090906,0.0,0.0,0.0,0.0
1.0847457627118644,0.40909090909090906,0.0,0.0,0.0,0.0
1.11864406779661,0.40909090909090906,0.0,0.0,0.0,0.0
1.152542372881356,0.40909090909090906,0.0,0.0,0.0,0.0
1.1864406779661016,0.40909090909090906,0.0,0.0,0.0,0.0
1.2203389830508475,0.40909090909090906,0.0,0.0,0.0,0.0
1.2542372881355932,0.40909090909090906,0.0,0.0,0.0,0.0
1.2881355932203389,0.40909090909090906,0.0,0.0,0.0,0.0
1.3220338983050848,0.40909090909090906,0.0,0.0,0.0,0.0
1.3559322033898304,0.40909090909090906,0.0,0.0,0.0,0.0
1.3898305084745763,0.40909090909090906,0.0,0.0,0.0,0.0
1.423728813559322,0.40909090909090906,0.0,0.0,0.0,0.0
1.4576271186440677,0.40909090909090906,0.0,0.0,0.0,0.0
1.4915254237288136,0.40909090909090906,0.0,0.0,0.0,0.0
1.5254237288135593,0.40909090909090906,0.0,0.0,0.0,0.0
1.5593220338983051,0.40909090909090906,0.0,0.0,0.0,0.0
1.5932203389830508,0.40909090909090906,0.0,0.0,0.0,0.0
1.6271186440677967,0.40909090909090906,0.0,0.0,0.0,0.0
1.6610169491525424,0.40909090909090906,0.0,0.0,0.0,0.0
1.694915254237288,0.40909090909090906,0.0,0.0,0.0,0.0
1.728813559322034,0.40909090909090906,0.0,0.0,0.0,0.0
1.7627118644067796,0.40909090909090906,0.0,0.0,0.0,0.0
1.7966101694915255,0.40909090909090906,0.0,0.0,0.0,0.0
1.8305084745762712,0.40909090909090906,0.0,0.0,0.0,0.0
1.8644067796610169,0.40909090909090906,0.0,0.0,0.0,0.0
1.8983050847457628,0.40909090909090906,0.0,0.0,0.0,0.0
1.9322033898305084,0.40909090909090906,0.0,0.0,0.0,0.0
1.9661016949152543,0.40909090909090906,0.0,0.0,0.0,0.0
2.0,0.40909090909090906,0.0,0.0,0.0,0.0
0.0,0.4431818181818181,0.0,0.0,0.0,0.0
0.03389830508474576,0.4431818181818181,0.0,0.0,0.0,0.0
0.06779661016949153,0.4431818181818181,0.0,0.0,0.0,0.0
0.1016949152542373,0.4431818181818181,0.0,0.0,0.0,0.0
0.13559322033898305,0.4431818181818181,0.0,0.0,0.0,0.0
0.1694915254237288,0.4431818181818181,0.0,0.0,0.0,0.0
0.2033898305084746,0.4431818181818181,0.0,0.0,0.0,0.0
0.23728813559322035,0.4431818181818181,0.0,0.0,0.0,0.0
0.2711864406779661,0.4431818181818181,0.0,0.0,0.0,0.0
0.3050847457627119,0.4431818181818181,0.0,0.0,0.0,0.0
0.3389830508474576,0.4431818181818181,0.0,0.0,0.0,0.0
0.3728813559322034,0.4431818181818181,0.0,0.0,0.0,0.0
0.4067796610169492,0.4431818181818181,0.0,0.0,0.0,0.0
0.4406779661016949,0.4431818181818181,0.0,0.0,0.0,0.0
0.4745762711864407,0.4431818181818181,0.0,0.0,0.0,0.0
0.5084745762711864,0.4431818181818181,0.0,0.0,0.0,0.0
0.5423728813559322,0.4431818181818181,0.0,0.0,0.0,0.0
0.576271186440678,0.4431818181818181,0.0,0.0,0.0,0.0
0.6101694915254238,0.4431818181818181,0.0,0.0,0.0,0.0
0.6440677966101694,0.4431818181818181,0.0,0.0,0.0,0.0
0.6779661016949152,0.4431818181818181,0.0,0.0,0.0,0.0
0.711864406779661,0.4431818181818181,0.0,0.0,0.0,0.0
0.7457627118644068,0.4431818181818181,0.0,0.0,0.0,0.0
0.7796610169491526,0.4431818181818181,0.0,0.0,0.0,0.0
0.8135593220338984,0.4431818181818181,0.0,0.0,0.0,0.0
0.847457627118644,0.4431818181818181,0.0,0.0,0.0,0.0
0.8813559322033898,0.4431818181818181,0.0,0.0,0.0,0.0
0.9152542372881356,0.4431818181818181,0.0,0.0,0.0,0.0
0.9491525423728814,0.4431818181818181,0.0,0.0,0.0,0.0
0.9830508474576272,0.4431818181818181,0.0,0.0,0.0,0.0
1.0169491525423728,0.4431818181818181,0.0,0.0,0.0,0.0
1.0508474576271187,0.4431818181818181,0.0,0.0,0.0,0.0
1.0847457627118644,0.4431818181818181,0.0,0.0,0.0,0.0
1.11864406779661,0.4431818181818181,0.0,0.0,0.0,0.0
1.152542372881356,0.4431818181818181,0.0,0.0,0.0,0.0
1.1864406779661016,0.4431818181818181,0.0,0.0,0.0,0.0
1.2203389830508475,0.4431818181818181,0.0,0.0,0.0,0.0
1.2542372881355932,0.4431818181818181,0.0,0.0,0.0,0.0
1.2881355932203389,0.4431818181818181,0.0,0.0,0.0,0.0
1.3220338983050848,0.4431818181818181,0.0,0.0,0.0,0.0
1.3559322033898304,0.4431818181818181,0.0,0.0,0.0,0.0
1.3898305084745763,0.4431818181818181,0.0,0.0,0.0,0.0
1.423728813559322,0.4431818181818181,0.0,0.0,0.0,0.0
1.4576271186440677,0.4431818181818181,0.0,0.0,0.0,0.0
1.4915254237288136,0.4431818181818181,0.0,0.0,0.0,0.0
1.5254237288135593,0.4431818181818181,0.0,0.0,0.0,0.0
1.5593220338983051,0.4431818181818181,0.0,0.0,0.0,0.0
1.5932203389830508,0.4431818181818181,0.0,0.0,0.0,0.0
1.6271186440677967,0.4431818181818181,0.0,0.0,0.0,0.0
1.6610169491525424,0.4431818181818181,0.0,0.0,0.0,0.0
1.694915254237288,0.4431818181818181,0.0,0.0,0.0,0.0
1.728813559322034,0.4431818181818181,0.0,0.0,0.0,0.0
1.7627118644067796,0.4431818181818181,0.0,0.0,0.0,0.0
1.7966101694915255,0.4431818181818181,0.0,0.0,0.0,0.0
1.8305084745762712,0.4431818181818181,0.0,0.0,0.0,0.0
1.8644067796610169,0.4431818181818181,0.0,0.0,0.0,0.0
1.8983050847457628,0.4431818181818181,0.0,0.0,0.0,0.0
1.9322033898305084,0.4431818181818181,0.0,0.0,0.0,0.0
1.9661016949152543,0.4431818181818181,0.0,0.0,0.0,0.0
2.0,0.4431818181818181,0.0,0.0,0.0,0.0
0.0,0.47727272727272724,0.0,0.0,0.0,0.0
0.03389830508474576,0.47727272727272724,0.0,0.0,0.0,0.0
0.06779661016949153,0.47727272727272724,0.0,0.0,0.0,0.0
0.1016949152542373,0.47727272727272724,0.0,0.0,0.0,0.0
0.13559322033898305,0.47727272727272724,0.0,0.0,0.0,0.0
