year,v_exponential,v_logistic,diff_exp_log
157.52508361204013,6.0949179826439095e-05,0.0,6.0949179826439095e-05
158.5284280936455,5.008631982281646e-05,0.0,5.008631982281646e-05
159.53177257525084,4.101860553778505e-05,0.0,4.101860553778505e-05
160.5351170568562,3.3460910693988294e-05,0.0,3.3460910693988294e-05
161.53846153846155,2.7176439043239317e-05,0.0,2.7176439043239317e-05
162.5418060200669,2.199453595496714e-05,0.0,2.199453595496714e-05
163.54515050167225,1.7725113430997306e-05,0.0,1.7725113430997306e-05
164.54849498327758,1.4217729182371371e-05,0.0,1.4217729182371371e-05
165.55183946488293,1.1363228230706084e-05,0.0,1.1363228230706084e-05
166.55518394648828,9.039934423885134e-06,0.0,9.039934423885134e-06
167.55852842809364,7.155737797630028e-06,0.0,7.155737797630028e-06
168.561872909699,5.6434455660706006e-06,0.0,5.6434455660706006e-06
169.56521739130434,4.42840351282061e-06,0.0,4.42840351282061e-06
170.5685618729097,3.4563897141699417e-06,0.0,3.4563897141699417e-06
171.57190635451505,2.6876912898299777e-06,0.0,2.6876912898299777e-06
172.5752508361204,2.0784892452339437e-06,0.0,2.0784892452339437e-06
173.57859531772576,1.5983266490437e-06,0.0,1.5983266490437e-06
174.5819397993311,1.2242574895721868e-06,0.0,1.2242574895721868e-06
175.58528428093646,9.32196371204806e-07,0.0,9.32196371204806e-07
176.58862876254182,7.056418120017296e-07,0.0,7.056418120017296e-07
177.59197324414717,5.318806778335802e-07,0.0,5.318806778335802e-07
178.5953177257525,3.983714224385246e-07,0.0,3.983714224385246e-07
179.59866220735785,2.965515044293485e-07,0.0,2.965515044293485e-07
180.6020066889632,2.1974115074117214e-07,0.0,2.1974115074117214e-07
181.60535117056855,1.6172155882860538e-07,0.0,1.6172155882860538e-07
182.6086956521739,1.1826683133685173e-07,0.0,1.1826683133685173e-07
183.61204013377926,8.605647750821638e-08,0.0,8.605647750821638e-08
184.6153846153846,6.216323001695953e-08,0.0,6.216323001695953e-08
185.61872909698997,4.4609754195155426e-08,0.0,4.4609754195155426e-08
186.62207357859532,3.1838643613143e-08,0.0,3.1838643613143e-08
